Step,Action,Price,Cash,BTC,BTC_Value,Total
3461,1,57933.38,88115.72,16,926934.00,1015049.72
3462,1,57926.48,88115.72,16,926823.75,1014939.47
3463,1,57931.41,88115.72,16,926902.50,1015018.22
3464,1,57961.36,88115.72,16,927381.69,1015497.40
3465,1,57966.11,88115.72,16,927457.81,1015573.53
3466,1,57966.11,88115.72,16,927457.81,1015573.53
3467,-1,57995.00,1943954.29,-16,-927919.94,1016034.35
3468,1,58000.00,87953.12,16,927999.94,1015953.06
3469,1,57994.45,87953.12,16,927911.25,1015864.37
3470,1,57994.45,87953.12,16,927911.25,1015864.37
3471,1,57968.50,87953.12,16,927495.94,1015449.06
3472,1,57976.73,87953.12,16,927627.62,1015580.74
3473,1,57994.45,87953.12,16,927911.25,1015864.37
3474,1,57973.98,87953.12,16,927583.75,1015536.87
3475,1,58000.00,87953.12,16,927999.94,1015953.06
3476,1,58021.70,87953.12,16,928347.25,1016300.37
3477,1,58023.00,87953.12,16,928368.06,1016321.18
3478,1,58041.09,87953.12,16,928657.38,1016610.49
3479,1,58036.07,87953.12,16,928577.19,1016530.31
3480,-1,58008.54,1944224.94,-16,-928136.56,1016088.38
3481,1,58014.93,87745.77,16,928238.94,1015984.71
3482,1,58002.70,87745.77,16,928043.12,1015788.89
3483,1,58016.39,87745.77,16,928262.19,1016007.96
3484,1,58020.61,87745.77,16,928329.81,1016075.58
3485,1,58020.75,87745.77,16,928332.06,1016077.83
3486,1,58020.75,87745.77,16,928332.06,1016077.83
3487,1,58021.05,87745.77,16,928336.88,1016082.64
3488,1,58028.68,87745.77,16,928458.81,1016204.58
3489,1,58037.29,87745.77,16,928596.62,1016342.39
3490,1,58035.73,87745.77,16,928571.75,1016317.52
3491,1,58018.18,87745.77,16,928290.81,1016036.58
3492,1,58002.70,87745.77,16,928043.25,1015789.02
3493,1,57994.98,87745.77,16,927919.62,1015665.39
3494,1,57988.22,87745.77,16,927811.50,1015557.27
3495,-1,57991.50,1943472.59,-16,-927864.06,1015608.53
3496,1,58000.00,87471.42,16,927999.94,1015471.36
3497,1,58031.73,87471.42,16,928507.62,1015979.05
3498,1,58033.30,87471.42,16,928532.75,1016004.17
3499,1,58044.52,87471.42,16,928712.25,1016183.67
3500,1,58050.00,87471.42,16,928799.94,1016271.36
3501,1,58038.67,87471.42,16,928618.75,1016090.17
3502,1,58035.84,87471.42,16,928573.38,1016044.80
3503,1,58031.73,87471.42,16,928507.75,1015979.17
3504,1,58034.14,87471.42,16,928546.19,1016017.61
3505,1,58044.69,87471.42,16,928715.06,1016186.48
3506,1,58044.88,87471.42,16,928718.00,1016189.42
3507,1,58051.97,87471.42,16,928831.50,1016302.92
3508,1,58048.00,87471.42,16,928768.06,1016239.48
3509,1,58049.79,87471.42,16,928796.56,1016267.98
3510,1,58049.79,87471.42,16,928796.56,1016267.98
3511,-1,58049.79,1945063.25,-16,-928796.56,1016266.68
3512,1,58049.79,87468.82,16,928796.56,1016265.38
3513,1,58058.45,87468.82,16,928935.12,1016403.95
3514,1,58061.76,87468.82,16,928988.19,1016457.01
3515,1,58074.43,87468.82,16,929190.81,1016659.63
3516,1,58079.61,87468.82,16,929273.81,1016742.63
3517,1,58086.93,87468.82,16,929390.81,1016859.63
3518,1,58084.91,87468.82,16,929358.56,1016827.38
3519,1,58104.26,87468.82,16,929668.19,1017137.01
3520,1,58125.00,87468.82,16,930000.06,1017468.88
3521,1,58128.07,87468.82,16,930049.19,1017518.01
3522,1,58131.84,87468.82,16,930109.38,1017578.20
3523,1,58138.50,87468.82,16,930216.06,1017684.88
3524,1,58136.98,87468.82,16,930191.75,1017660.57
3525,1,58137.39,87468.82,16,930198.19,1017667.01
3526,1,58168.59,87468.82,16,930697.38,1018166.20
3527,1,58168.59,87468.82,16,930697.38,1018166.20
3528,1,58168.59,87468.82,16,930697.38,1018166.20
3529,1,58144.52,87468.82,16,930312.38,1017781.20
3530,-1,58163.80,1948709.27,-16,-930620.88,1018088.39
3531,1,58177.80,87018.21,16,930844.88,1017863.09
3532,1,58163.00,87018.21,16,930608.06,1017626.28
3533,1,58163.00,87018.21,16,930608.06,1017626.28
3534,1,58163.00,87018.21,16,930608.06,1017626.28
3535,1,58163.00,87018.21,16,930608.06,1017626.28
3536,1,58160.00,87018.21,16,930560.06,1017578.28
3537,1,58102.64,87018.21,16,929642.19,1016660.40
3538,1,58102.64,87018.21,16,929642.19,1016660.40
3539,1,58129.68,87018.21,16,930074.81,1017093.03
3540,1,58141.32,87018.21,16,930261.19,1017279.40
3541,-1,58141.75,1947553.04,-16,-930268.06,1017284.97
3542,1,58144.00,86943.86,16,930303.94,1017247.80
3543,-1,58148.50,1947694.43,-16,-930375.94,1017318.49
3544,1,58145.75,87029.00,16,930332.06,1017361.07
3545,1,58158.39,87029.00,16,930534.31,1017563.32
3546,1,58159.93,87029.00,16,930558.88,1017587.88
3547,1,58163.00,87029.00,16,930608.06,1017637.07
3548,1,58160.84,87029.00,16,930573.38,1017602.38
3549,1,58135.89,87029.00,16,930174.19,1017203.19
3550,1,58135.00,87029.00,16,930160.06,1017189.07
3551,-1,58115.08,1946710.20,-16,-929841.25,1016868.95
3552,1,58113.11,87089.53,16,929809.69,1016899.21
3553,1,58100.00,87089.53,16,929600.06,1016689.59
3554,1,58079.64,87089.53,16,929274.31,1016363.84
3555,1,58077.70,87089.53,16,929243.19,1016332.71
3556,1,58088.79,87089.53,16,929420.56,1016510.09
3557,1,58092.77,87089.53,16,929484.25,1016573.78
3558,1,58115.93,87089.53,16,929854.94,1016944.46
3559,1,58125.00,87089.53,16,930000.06,1017089.59
3560,1,58132.00,87089.53,16,930111.94,1017201.46
3561,1,58116.80,87089.53,16,929868.88,1016958.40
3562,1,58108.48,87089.53,16,929735.62,1016825.15
3563,1,58119.41,87089.53,16,929910.62,1017000.15
3564,1,58131.98,87089.53,16,930111.75,1017201.28
3565,1,58150.00,87089.53,16,930399.94,1017489.46
3566,1,58150.00,87089.53,16,930399.94,1017489.46
3567,1,58150.00,87089.53,16,930399.94,1017489.46
3568,1,58150.00,87089.53,16,930399.94,1017489.46
3569,1,58150.00,87089.53,16,930399.94,1017489.46
3570,1,58181.02,87089.53,16,930896.38,1017985.90
3571,1,58184.64,87089.53,16,930954.19,1018043.71
3572,1,58174.96,87089.53,16,930799.44,1017888.96
3573,1,58172.50,87089.53,16,930759.94,1017849.46
3574,1,58177.05,87089.53,16,930832.75,1017922.28
3575,1,58168.59,87089.53,16,930697.38,1017786.90
3576,1,58182.14,87089.53,16,930914.31,1018003.84
3577,1,58180.00,87089.53,16,930880.06,1017969.59
3578,1,58180.00,87089.53,16,930880.06,1017969.59
3579,1,58179.68,87089.53,16,930874.94,1017964.46
3580,1,58193.50,87089.53,16,931095.94,1018185.46
3581,1,58200.95,87089.53,16,931215.25,1018304.78
3582,1,58201.89,87089.53,16,931230.31,1018319.84
3583,1,58214.80,87089.53,16,931436.88,1018526.40
3584,1,58208.20,87089.53,16,931331.19,1018420.71
3585,1,58211.32,87089.53,16,931381.06,1018470.59
3586,1,58211.32,87089.53,16,931381.06,1018470.59
3587,1,58214.80,87089.53,16,931436.88,1018526.40
3588,-1,58214.80,1949961.97,-16,-931436.88,1018525.10
3589,1,58219.73,86929.42,16,931515.62,1018445.04
3590,1,58223.43,86929.42,16,931574.81,1018504.23
3591,1,58230.52,86929.42,16,931688.38,1018617.79
3592,1,58230.52,86929.42,16,931688.38,1018617.79
3593,1,58211.57,86929.42,16,931385.19,1018314.61
3594,1,58178.71,86929.42,16,930859.44,1017788.86
3595,1,58216.09,86929.42,16,931457.50,1018386.92
3596,1,58218.90,86929.42,16,931502.38,1018431.79
3597,1,58220.44,86929.42,16,931527.06,1018456.48
3598,1,58212.52,86929.42,16,931400.25,1018329.67
3599,1,58214.18,86929.42,16,931426.94,1018356.36
3600,1,58218.41,86929.42,16,931494.50,1018423.92
3601,1,58211.64,86929.42,16,931386.19,1018315.61
3602,1,58216.49,86929.42,16,931463.81,1018393.23
3603,1,58209.77,86929.42,16,931356.25,1018285.67
3604,0,58196.93,86929.42,16,931150.81,1018080.23
3605,1,58189.66,86929.42,16,931034.62,1017964.04
3606,1,58196.93,86929.42,16,931150.81,1018080.23
3607,1,58166.86,86929.42,16,930669.69,1017599.11
3608,1,58178.34,86929.42,16,930853.50,1017782.92
3609,1,58171.04,86929.42,16,930736.56,1017665.98
3610,1,58171.04,86929.42,16,930736.56,1017665.98
3611,1,58146.34,86929.42,16,930341.50,1017270.92
3612,1,58127.98,86929.42,16,930047.75,1016977.17
3613,1,58126.75,86929.42,16,930027.94,1016957.36
3614,1,58126.75,86929.42,16,930027.94,1016957.36
3615,1,58126.75,86929.42,16,930027.94,1016957.36
3616,1,58127.09,86929.42,16,930033.38,1016962.79
3617,1,58146.34,86929.42,16,930341.50,1017270.92
3618,1,58167.61,86929.42,16,930681.81,1017611.23
3619,-1,58172.95,1948462.36,-16,-930767.12,1017695.24
3620,1,58159.73,87349.81,16,930555.62,1017905.44
3621,-1,58148.34,1948095.51,-16,-930373.50,1017722.01
3622,1,58130.05,87932.71,16,930080.75,1018013.46
3623,1,58096.55,87932.71,16,929544.88,1017477.58
3624,1,58118.59,87932.71,16,929897.50,1017830.21
3625,1,58110.82,87932.71,16,929773.19,1017705.89
3626,1,58107.86,87932.71,16,929725.69,1017658.39
3627,1,58109.29,87932.71,16,929748.62,1017681.33
3628,1,58113.61,87932.71,16,929817.69,1017750.39
3629,1,58113.61,87932.71,16,929817.69,1017750.39
3630,1,58113.61,87932.71,16,929817.69,1017750.39
3631,1,58113.61,87932.71,16,929817.69,1017750.39
3632,1,58113.61,87932.71,16,929817.69,1017750.39
3633,1,58113.61,87932.71,16,929817.69,1017750.39
3634,1,58113.61,87932.71,16,929817.69,1017750.39
3635,1,58126.00,87932.71,16,930015.94,1017948.64
3636,1,58126.00,87932.71,16,930015.94,1017948.64
3637,1,58137.77,87932.71,16,930204.38,1018137.08
3638,1,58113.61,87932.71,16,929817.81,1017750.52
3639,1,58127.41,87932.71,16,930038.50,1017971.21
3640,1,58142.20,87932.71,16,930275.12,1018207.83
3641,1,58135.84,87932.71,16,930173.38,1018106.08
3642,1,58135.84,87932.71,16,930173.38,1018106.08
3643,1,58169.75,87932.71,16,930715.94,1018648.64
3644,1,58166.59,87932.71,16,930665.38,1018598.08
3645,1,58168.61,87932.71,16,930697.69,1018630.39
3646,1,58169.75,87932.71,16,930715.94,1018648.64
3647,1,58169.75,87932.71,16,930715.94,1018648.64
3648,1,58169.75,87932.71,16,930715.94,1018648.64
3649,1,58169.75,87932.71,16,930715.94,1018648.64
3650,1,58169.75,87932.71,16,930715.94,1018648.64
3651,1,58174.14,87932.71,16,930786.31,1018719.02
3652,1,58182.14,87932.71,16,930914.31,1018847.02
3653,1,58179.30,87932.71,16,930868.75,1018801.46
3654,1,58168.61,87932.71,16,930697.81,1018630.52
3655,1,58115.20,87932.71,16,929843.25,1017775.96
3656,1,58131.89,87932.71,16,930110.19,1018042.89
3657,1,58126.48,87932.71,16,930023.62,1017956.33
3658,1,58130.43,87932.71,16,930086.81,1018019.52
3659,1,58126.68,87932.71,16,930026.81,1017959.52
3660,1,58163.05,87932.71,16,930608.75,1018541.46
3661,1,58163.05,87932.71,16,930608.75,1018541.46
3662,1,58173.73,87932.71,16,930779.62,1018712.33
3663,1,58178.70,87932.71,16,930859.19,1018791.89
3664,1,58176.93,87932.71,16,930830.94,1018763.64
3665,1,58182.14,87932.71,16,930914.31,1018847.02
3666,1,58200.00,87932.71,16,931199.94,1019132.64
3667,1,58209.27,87932.71,16,931348.25,1019280.96
3668,1,58211.00,87932.71,16,931375.94,1019308.64
3669,1,58217.86,87932.71,16,931485.81,1019418.52
3670,1,58217.86,87932.71,16,931485.81,1019418.52
3671,1,58217.86,87932.71,16,931485.81,1019418.52
3672,1,58219.00,87932.71,16,931504.06,1019436.77
3673,1,58223.41,87932.71,16,931574.50,1019507.21
3674,1,58250.00,87932.71,16,931999.94,1019932.64
3675,1,58279.95,87932.71,16,932479.25,1020411.96
3676,1,58248.48,87932.71,16,931975.75,1019908.46
3677,1,58247.57,87932.71,16,931961.19,1019893.89
3678,1,58244.23,87932.71,16,931907.75,1019840.46
3679,1,58245.64,87932.71,16,931930.19,1019862.89
3680,1,58248.48,87932.71,16,931975.75,1019908.46
3681,1,58248.50,87932.71,16,931975.94,1019908.64
3682,1,58248.50,87932.71,16,931975.94,1019908.64
3683,1,58255.91,87932.71,16,932094.50,1020027.21
3684,1,58255.91,87932.71,16,932094.50,1020027.21
3685,1,58255.91,87932.71,16,932094.50,1020027.21
3686,1,58255.91,87932.71,16,932094.50,1020027.21
3687,1,58255.91,87932.71,16,932094.50,1020027.21
3688,1,58261.55,87932.71,16,932184.88,1020117.58
3689,1,58266.41,87932.71,16,932262.50,1020195.21
3690,1,58279.04,87932.71,16,932464.56,1020397.27
3691,-1,58279.95,1952889.90,-16,-932479.25,1020410.65
3692,1,58281.73,87873.10,16,932507.75,1020380.85
3693,1,58281.73,87873.10,16,932507.75,1020380.85
3694,1,58296.52,87873.10,16,932744.25,1020617.35
3695,1,58298.73,87873.10,16,932779.62,1020652.72
3696,1,58300.00,87873.10,16,932799.94,1020673.03
3697,1,58334.14,87873.10,16,933346.19,1021219.28
3698,1,58327.29,87873.10,16,933236.56,1021109.66
3699,1,58323.64,87873.10,16,933178.31,1021051.41
3700,1,58327.29,87873.10,16,933236.56,1021109.66
3701,1,58318.46,87873.10,16,933095.38,1020968.47
3702,1,58337.02,87873.10,16,933392.38,1021265.47
3703,1,58329.09,87873.10,16,933265.38,1021138.47
3704,1,58329.09,87873.10,16,933265.38,1021138.47
3705,1,58329.02,87873.10,16,933264.25,1021137.35
3706,1,58327.29,87873.10,16,933236.56,1021109.66
3707,1,58279.46,87873.10,16,932471.44,1020344.53
3708,1,58287.20,87873.10,16,932595.25,1020468.35
3709,1,58287.23,87873.10,16,932595.62,1020468.72
3710,1,58287.14,87873.10,16,932594.31,1020467.41
3711,1,58279.98,87873.10,16,932479.75,1020352.85
3712,1,58287.23,87873.10,16,932595.62,1020468.72
3713,1,58292.00,87873.10,16,932672.06,1020545.16
3714,1,58311.80,87873.10,16,932988.88,1020861.97
3715,1,58312.64,87873.10,16,933002.19,1020875.28
3716,1,58315.05,87873.10,16,933040.75,1020913.85
3717,1,58326.62,87873.10,16,933225.94,1021099.03
3718,1,58344.59,87873.10,16,933513.38,1021386.47
3719,1,58344.59,87873.10,16,933513.38,1021386.47
3720,1,58349.00,87873.10,16,933583.94,1021457.03
3721,1,58352.52,87873.10,16,933640.38,1021513.47
3722,1,58354.91,87873.10,16,933678.62,1021551.72
3723,1,58374.52,87873.10,16,933992.38,1021865.47
3724,1,58387.00,87873.10,16,934191.94,1022065.03
3725,1,58383.64,87873.10,16,934138.19,1022011.28
3726,1,58364.32,87873.10,16,933829.19,1021702.28
3727,1,58368.77,87873.10,16,933900.25,1021773.35
3728,1,58379.50,87873.10,16,934071.94,1021945.03
3729,1,58387.00,87873.10,16,934191.94,1022065.03
3730,1,58387.00,87873.10,16,934191.94,1022065.03
3731,1,58387.00,87873.10,16,934191.94,1022065.03
3732,1,58397.00,87873.10,16,934351.94,1022225.03
3733,1,58397.12,87873.10,16,934354.00,1022227.10
3734,1,58387.00,87873.10,16,934191.94,1022065.03
3735,1,58353.20,87873.10,16,933651.25,1021524.35
3736,1,58353.21,87873.10,16,933651.44,1021524.53
3737,1,58386.96,87873.10,16,934191.44,1022064.53
3738,1,58386.96,87873.10,16,934191.44,1022064.53
3739,-1,58386.96,1956254.66,-16,-934191.44,1022063.23
3740,1,58386.96,87870.48,16,934191.44,1022061.92
3741,-1,58386.96,1956252.05,-16,-934191.44,1022060.61
3742,1,58386.96,87867.86,16,934191.44,1022059.30
3743,1,58395.91,87867.86,16,934334.62,1022202.49
3744,1,58399.00,87867.86,16,934383.94,1022251.80
3745,1,58399.00,87867.86,16,934383.94,1022251.80
3746,1,58399.00,87867.86,16,934383.94,1022251.80
3747,1,58399.00,87867.86,16,934383.94,1022251.80
3748,1,58400.00,87867.86,16,934399.94,1022267.80
3749,1,58400.00,87867.86,16,934399.94,1022267.80
3750,1,58425.16,87867.86,16,934802.50,1022670.36
3751,1,58450.00,87867.86,16,935199.94,1023067.80
3752,1,58475.00,87867.86,16,935599.94,1023467.80
3753,1,58479.84,87867.86,16,935677.50,1023545.36
3754,1,58486.39,87867.86,16,935782.19,1023650.05
3755,1,58486.39,87867.86,16,935782.19,1023650.05
3756,1,58492.00,87867.86,16,935871.94,1023739.80
3757,1,58486.73,87867.86,16,935787.62,1023655.49
3758,1,58495.29,87867.86,16,935924.56,1023792.43
3759,1,58498.00,87867.86,16,935967.94,1023835.80
3760,1,58498.00,87867.86,16,935967.94,1023835.80
3761,1,58498.00,87867.86,16,935967.94,1023835.80
3762,1,58491.67,87867.86,16,935866.75,1023734.61
3763,1,58484.02,87867.86,16,935744.38,1023612.24
3764,1,58484.04,87867.86,16,935744.56,1023612.43
3765,1,58466.59,87867.86,16,935465.38,1023333.24
3766,1,58444.02,87867.86,16,935104.38,1022972.24
3767,1,58429.43,87867.86,16,934870.81,1022738.68
3768,1,58429.43,87867.86,16,934870.81,1022738.68
3769,1,58429.43,87867.86,16,934870.81,1022738.68
3770,1,58450.00,87867.86,16,935199.94,1023067.80
3771,1,58450.00,87867.86,16,935199.94,1023067.80
3772,1,58430.00,87867.86,16,934880.06,1022747.93
3773,1,58430.00,87867.86,16,934879.94,1022747.80
3774,1,58435.43,87867.86,16,934966.81,1022834.68
3775,1,58435.89,87867.86,16,934974.31,1022842.18
3776,1,58430.00,87867.86,16,934879.94,1022747.80
3777,1,58439.12,87867.86,16,935026.00,1022893.86
3778,1,58439.11,87867.86,16,935025.81,1022893.68
3779,1,58433.17,87867.86,16,934930.75,1022798.61
3780,1,58442.34,87867.86,16,935077.50,1022945.36
3781,1,58442.54,87867.86,16,935080.56,1022948.43
3782,1,58442.55,87867.86,16,935080.88,1022948.74
3783,1,58442.55,87867.86,16,935080.75,1022948.61
3784,1,58442.55,87867.86,16,935080.75,1022948.61
3785,1,58442.55,87867.86,16,935080.75,1022948.61
3786,1,58430.05,87867.86,16,934880.75,1022748.61
3787,1,58430.05,87867.86,16,934880.75,1022748.61
3788,1,58430.05,87867.86,16,934880.75,1022748.61
3789,-1,58430.05,1957628.06,-16,-934880.75,1022747.31
3790,1,58430.00,87866.87,16,934879.94,1022746.81
3791,1,58421.00,87866.87,16,934736.06,1022602.93
3792,1,58394.89,87866.87,16,934318.31,1022185.18
3793,1,58394.89,87866.87,16,934318.31,1022185.18
3794,1,58376.48,87866.87,16,934023.62,1021890.50
3795,1,58376.48,87866.87,16,934023.62,1021890.50
3796,1,58376.48,87866.87,16,934023.62,1021890.50
3797,1,58374.48,87866.87,16,933991.75,1021858.62
3798,1,58376.41,87866.87,16,934022.50,1021889.37
3799,-1,58376.18,1955903.44,-16,-934018.94,1021884.50
3800,1,58366.09,88187.13,16,933857.50,1022044.63
3801,1,58366.09,88187.13,16,933857.50,1022044.63
3802,1,58366.09,88187.13,16,933857.50,1022044.63
3803,1,58365.02,88187.13,16,933840.25,1022027.38
3804,1,58350.57,88187.13,16,933609.19,1021796.32
3805,1,58342.38,88187.13,16,933478.06,1021665.19
3806,1,58333.50,88187.13,16,933335.94,1021523.07
3807,1,58333.50,88187.13,16,933335.94,1021523.07
3808,1,58333.50,88187.13,16,933335.94,1021523.07
3809,1,58327.70,88187.13,16,933243.25,1021430.38
3810,1,58327.70,88187.13,16,933243.25,1021430.38
3811,1,58327.70,88187.13,16,933243.25,1021430.38
3812,1,58325.71,88187.13,16,933211.44,1021398.57
3813,1,58346.95,88187.13,16,933551.25,1021738.38
3814,1,58348.02,88187.13,16,933568.25,1021755.38
3815,1,58356.09,88187.13,16,933697.50,1021884.63
3816,1,58356.09,88187.13,16,933697.50,1021884.63
3817,1,58331.07,88187.13,16,933297.19,1021484.32
3818,1,58331.07,88187.13,16,933297.19,1021484.32
3819,1,58331.07,88187.13,16,933297.19,1021484.32
3820,1,58331.07,88187.13,16,933297.19,1021484.32
3821,1,58331.07,88187.13,16,933297.19,1021484.32
3822,1,58318.54,88187.13,16,933096.56,1021283.69
3823,1,58327.45,88187.13,16,933239.25,1021426.38
3824,1,58322.98,88187.13,16,933167.75,1021354.88
3825,1,58322.71,88187.13,16,933163.44,1021350.57
3826,1,58321.66,88187.13,16,933146.50,1021333.63
3827,1,58321.13,88187.13,16,933138.06,1021325.19
3828,1,58324.86,88187.13,16,933197.81,1021384.94
3829,1,58322.06,88187.13,16,933152.94,1021340.07
3830,1,58321.86,88187.13,16,933149.69,1021336.82
3831,1,58323.76,88187.13,16,933180.19,1021367.32
3832,1,58323.50,88187.13,16,933176.06,1021363.19
3833,1,58322.98,88187.13,16,933167.62,1021354.76
3834,1,58325.07,88187.13,16,933201.19,1021388.32
3835,1,58316.79,88187.13,16,933068.56,1021255.69
3836,1,58316.77,88187.13,16,933068.38,1021255.51
3837,1,58316.50,88187.13,16,933063.94,1021251.07
3838,1,58336.62,88187.13,16,933386.00,1021573.13
3839,1,58330.02,88187.13,16,933280.38,1021467.51
3840,1,58346.59,88187.13,16,933545.50,1021732.63
3841,1,58345.66,88187.13,16,933530.62,1021717.76
3842,1,58326.36,88187.13,16,933221.81,1021408.94
3843,1,58331.45,88187.13,16,933303.25,1021490.38
3844,1,58335.88,88187.13,16,933374.06,1021561.19
3845,1,58334.61,88187.13,16,933353.69,1021540.82
3846,1,58333.00,88187.13,16,933328.06,1021515.19
3847,1,58334.68,88187.13,16,933354.81,1021541.94
3848,1,58331.02,88187.13,16,933296.25,1021483.38
3849,1,58328.12,88187.13,16,933249.94,1021437.07
3850,-1,58337.00,1954969.70,-16,-933391.94,1021577.76
3851,1,58337.05,88182.64,16,933392.88,1021575.52
3852,1,58331.09,88182.64,16,933297.38,1021480.02
3853,1,58336.78,88182.64,16,933388.50,1021571.14
3854,1,58333.00,88182.64,16,933328.06,1021510.71
3855,1,58333.00,88182.64,16,933328.06,1021510.71
3856,1,58333.00,88182.64,16,933328.06,1021510.71
3857,1,58355.21,88182.64,16,933683.44,1021866.08
3858,1,58385.84,88182.64,16,934173.38,1022356.02
3859,1,58388.25,88182.64,16,934211.94,1022394.58
3860,1,58388.25,88182.64,16,934211.94,1022394.58
3861,1,58405.20,88182.64,16,934483.12,1022665.77
3862,1,58402.62,88182.64,16,934442.00,1022624.64
3863,1,58408.04,88182.64,16,934528.56,1022711.21
3864,1,58411.84,88182.64,16,934589.38,1022772.02
3865,1,58460.00,88182.64,16,935359.94,1023542.58
3866,1,58467.27,88182.64,16,935476.38,1023659.02
3867,1,58474.28,88182.64,16,935588.50,1023771.14
3868,1,58490.00,88182.64,16,935840.06,1024022.71
3869,1,58491.95,88182.64,16,935871.12,1024053.77
3870,1,58499.00,88182.64,16,935983.94,1024166.58
3871,1,58499.00,88182.64,16,935983.94,1024166.58
3872,1,58499.00,88182.64,16,935983.94,1024166.58
3873,1,58499.00,88182.64,16,935983.94,1024166.58
3874,1,58499.00,88182.64,16,935983.94,1024166.58
3875,1,58499.00,88182.64,16,935983.94,1024166.58
3876,1,58499.98,88182.64,16,935999.75,1024182.39
3877,1,58500.00,88182.64,16,935999.94,1024182.58
3878,1,58500.00,88182.64,16,935999.94,1024182.58
3879,1,58491.95,88182.64,16,935871.12,1024053.77
